scan_id,parcel_id,customer_id,scanned_at,hub_id,courier_id,scan_type,weight_kg,service_code
906598,7001969,5111,2026-05-06 06:20:52,1,140,FAILED,40.73,ECO
907191,7002152,5051,2026-05-06 08:55:10,6,130,ARRIVE,38.77,STD
906229,7001861,5089,2026-05-06 20:17:38,3,126,FAILED,41.38,EXP
907037,7002099,5025,2026-05-06 10:44:19,8,124,failed,31.92,ECO
906661,7001984,5064,2026-05-06 18:47:26,4,119,DELIVERED,38.44,SDD
906522,7001939,5110,2026-05-06 16:55:06,10,120,DELIVERED,28.14,STD
907278,7002176,5175,2026-05-06 12:35:55,8,138,DEPART,2.16,EXP
906788,7002030,5084,06/05/2026 06:54,1,129,ARRIVE,12.97,EXP
906082,7001801,5017,2026-05-06 09:25:24,4,106,failed,24.46,STD
907112,7002129,5091,2026-05-06 12:00:20,8,140,DELIVERED,37.03,EXP
906039,7001787,5059,2026-05-06 21:45:38,6,119,DELIVERED,16.5,STD
906939,7002071,5199,2026-05-06 15:03:55,6,104,depart,13.53,ECO
906173,7001842,5008,2026-05-06 13:29:52,7,134,PICKUP,7.64,STD
906033,7001784,5025,2026-05-06 17:51:19,2,138,OUT_FOR_DELIVERY,40.11,EXP
906597,7001969,5012,06/05/2026 18:07,5,112,ARRIVE,29.4,ECO
906980,7002081,5193,2026-05-06 21:47:37,8,104,ARRIVE,11.89,ECO
906271,7001870,5097,2026-05-06 09:26:08,1,114,FAILED,25.6,ECO
906574,7001958,5132,2026-05-06 13:49:14,1,121,DEPART,12.84,STD
906237,7001861,5153,2026-05-06 18:57:09,7,102,PICKUP,23.67,ECO
906483,7001925,5169,2026-05-06 15:21:23,7,122,PICKUP,30.41,STD
906132,7001822,5165,2026-05-06 21:29:17,2,139,OUT_FOR_DELIVERY,30.93,SDD
906710,7001998,5106,2026-05-06 14:07:03,7,115,DEPART,34.33,SDD
906473,7001920,5030,2026-05-06 08:15:11,10,115,DEPART,10.33,EXP
906674,7001987,5115,2026-05-06 12:30:37,6,132,OUT_FOR_DELIVERY,1.62,SDD
906643,7001980,5073,2026-05-06 12:50:42,5,140,ARRIVE,44.86,SDD
906427,7001908,5015,2026-05-06 07:36:49,2,124,PICKUP,30.5,SDD
906420,7001906,5029,2026-05-06 17:17:42,1,117,ARRIVE,21.92,EXP
906814,7002037,5121,2026-05-06 16:16:30,4,139,FAILED,3.28,SDD
906924,7002068,5161,2026-05-06 21:02:22,5,133,DELIVERED,38.02,ECO
906068,7001797,5024,2026-05-06 14:37:48,2,109,DELIVERED,42.57,ECO
906276,7001870,5117,2026-05-06 15:01:44,7,116,DELIVERED,33.34,STD
907252,7002171,5148,2026-05-06 13:42:26,3,123,ARRIVE,20.45,STD
906280,7001872,5100,2026-05-06 06:40:16,9,106,FAILED,16.66,ECO
907291,7002178,5084,2026-05-06 15:41:48,5,106,PICKUP,19.53,SDD
906397,7001899,5136,2026-05-06 16:26:56,2,,FAILED,0.97,SDD
907238,7002166,5072,2026-05-06 14:17:32,4,138,depart,2.52,SDD
906312,7001883,5005,2026-05-06 14:48:51,4,128,DELIVERED,17.31,STD
907106,7002124,5082,2026-05-06 14:27:32,7,102,DEPART,1.58,EXP
906336,7001886,5100,2026-05-06 21:01:57,3,121,OUT_FOR_DELIVERY,2.08,SDD
906882,7002057,5019,2026-05-06 16:48:33,8,126,DELIVERED,0.46,ECO
907034,7002098,5060,2026-05-06 08:20:40,7,119,DEPART,12.54,SDD
907297,7002179,5133,2026-05-06 18:20:54,7,117,DEPART,18.83,STD
907251,7002171,5163,2026-05-06 08:58:13,9,128,OUT_FOR_DELIVERY,15.24,SDD
907262,7002171,5011,2026-05-06 07:13:55,4,112,ARRIVE,42.62,ECO
907007,7002090,5128,2026-05-06 09:14:58,4,112,DEPART,35.09,ECO
907188,7002151,5090,06/05/2026 15:44,7,105,DEPART,12.22,EXP
907089,7002118,5066,2026-05-06 09:20:15,3,105,DELIVERED,0.88,EXP
907130,7002133,5074,2026-05-06 09:36:26,2,106,PICKUP,20.32,STD
906431,7001911,5027,2026-05-06 16:48:19,4,114,DEPART,20.62,ECO
906299,7001877,5135,2026-05-06 14:32:59,9,111,DEPART,47.12,EXP
906851,7002045,5030,2026-05-06 13:21:16,6,,PICKUP,0.38,STD
907086,7002116,5175,2026-05-06 17:31:26,5,114,FAILED,15.14,SDD
907235,7002164,5053,2026-05-06 07:50:16,2,106,DELIVERED,17.16,ECO
907172,7002146,5198,2026-05-06 07:19:42,5,136,PICKUP,34.06,ECO
906300,7001878,5186,2026-05-06 12:53:13,8,114,ARRIVE,32.6,ECO
906971,7002077,5183,2026-05-06 13:32:00,99,117,DELIVERED,39.76,STD
906518,7001939,5047,2026-05-06 21:11:29,7,109,OUT_FOR_DELIVERY,"3,94",ECO
906901,7002061,5116,2026-05-06 11:41:46,7,123,FAILED,35.34,ECO
906390,7001898,5164,2026-05-06 07:42:43,2,114,FAILED,"42,84",STD
906049,7001793,5101,2026-05-06 20:35:20,6,119,DEPART,14.67,SDD
906825,7002039,5185,2026-05-06 17:30:26,3,138,arrive,25.01,ECO
907017,7002093,5106,2026-05-06 07:39:53,4,110,ARRIVE,38.62,SDD
907303,7002183,5138,2026-05-06 11:18:29,3,102,DELIVERED,27.35,EXP
907109,7002126,5063,2026-05-06 10:57:22,4,106,PICKUP,44.13,ECO
906379,7001896,5021,2026-05-06 21:46:35,8,133,out_for_delivery,40.73,EXP
906481,7001924,5022,2026-05-06 07:54:47,10,119,OUT_FOR_DELIVERY,9.24,EXP
906066,7001796,5105,2026-05-06 06:23:57,9,126,FAILED,23.32,ECO
906881,7002057,5048,2026-05-06 06:19:35,5,139,ARRIVE,24.36,ECO
906999,7002086,5122,2026-05-06 18:37:23,4,119,DELIVERED,3.94,SDD
907001,7002087,5002,2026-05-06 19:37:38,1,102,PICKUP,15.65,STD
907066,7002109,5012,2026-05-06 13:17:53,4,127,PICKUP,32.16,ECO
906783,7002027,5197,2026-05-06 20:53:18,4,130,OUT_FOR_DELIVERY,43.61,EXP
906494,7001928,5090,2026-05-06 18:37:12,9,140,DEPART,38.12,STD
906445,7001913,5071,2026-05-06 14:08:05,8,106,FAILED,17.79,STD
907195,7002152,5177,2026-05-06 14:42:33,4,114,FAILED,15.52,STD
906664,7001985,5178,2026-05-06 09:10:09,2,140,OUT_FOR_DELIVERY,27.56,STD
907247,7002170,5140,2026-05-06 15:47:46,4,104,FAILED,35.55,STD
906954,7002074,5052,2026-05-06 15:28:28,10,137,DEPART,27.55,EXP
906434,7001912,5147,2026-05-06 06:22:02,10,102,PICKUP,32.77,SDD
906622,7001976,5149,2026-05-06 13:27:51,5,106,FAILED,1.62,STD
906496,7001930,5055,2026-05-06 09:34:07,10,140,DELIVERED,1.14,SDD
906850,7002045,5086,2026-05-06 19:13:22,8,132,DELIVERED,5.05,EXP
906681,7001988,5010,2026-05-06 15:53:24,1,114,ARRIVE,24.86,SDD
906307,7001882,5101,2026-05-06 12:21:12,9,128,OUT_FOR_DELIVERY,"22,64",EXP
906660,7001984,5092,2026-05-06 16:16:45,4,130,PICKUP,18.98,SDD
906544,7001945,5123,2026-05-06 19:48:35,4,106,DELIVERED,20.34,STD
907122,7002132,5056,2026-05-06 11:38:56,4,134,DELIVERED,12.48,ECO
906131,7001821,5149,2026-05-06 06:27:43,3,101,ARRIVE,20.67,SDD
906754,7002015,5067,2026-05-06 11:46:44,5,110,OUT_FOR_DELIVERY,40.1,SDD
906989,7002084,5119,2026-05-06 12:54:24,3,108,OUT_FOR_DELIVERY,23.68,ECO
907185,7002149,5074,2026-05-06 06:37:42,4,137,FAILED,1.14,SDD
906779,7002026,5044,2026-05-06 06:22:43,4,116,DELIVERED,14.75,ECO
906249,7001864,5147,2026-05-06 10:25:19,5,120,ARRIVE,32.14,STD
906465,7001918,5076,2026-05-06 09:01:49,10,115,OUT_FOR_DELIVERY,4.64,ECO
906238,7001861,5129,2026-05-06 06:02:10,8,113,DELIVERED,5.26,SDD
907053,7002104,5194,2026-05-06 14:31:48,3,126,arrive,19.49,ECO
906883,7002057,5097,2026-05-06 15:57:20,5,140,DEPART,3.37,EXP
906500,7001931,5004,2026-05-06 07:42:16,8,136,DEPART,,ECO
907218,7002158,5071,2026-05-06 06:49:29,6,126,OUT_FOR_DELIVERY,9.12,STD
906542,7001944,5145,2026-05-06 07:37:36,7,106,DELIVERED,42.91,ECO
906220,7001858,5075,2026-05-06 17:12:35,8,113,ARRIVE,8.84,SDD
906287,7001874,5097,2026-05-06 07:25:54,4,102,PICKUP,1.56,SDD
907068,7002110,5122,2026-05-06 06:32:37,2,106,DELIVERED,37.96,SDD
906332,7001885,5142,2026-05-06 11:52:02,7,108,OUT_FOR_DELIVERY,4.43,SDD
906470,7001919,5113,2026-05-06 09:17:14,1,126,DELIVERED,14.17,ECO
906489,7001926,5099,2026-05-06 19:01:23,1,117,FAILED,8.84,STD
906551,7001947,5073,2026-05-06 09:44:33,6,112,DEPART,10.66,SDD
906803,7002035,5091,2026-05-06 08:10:20,3,102,DEPART,34.81,ECO
906778,7002025,5018,2026-05-06 10:08:44,9,111,ARRIVE,16.9,SDD
906935,7002070,5099,2026-05-06 13:47:53,10,108,ARRIVE,42.37,ECO
906601,7001970,5148,2026-05-06 11:46:15,3,108,FAILED,11.93,STD
906258,7001866,5096,2026-05-06 12:42:06,5,117,ARRIVE,9.71,ECO
906474,7001920,5151,2026-05-06 17:20:55,5,120,FAILED,19.67,EXP
906787,7002029,5160,2026-05-06 08:37:41,5,101,OUT_FOR_DELIVERY,3.56,STD
906342,7001887,5144,2026-05-06 17:14:18,1,130,PICKUP,18.52,ECO
907056,7002106,5157,2026-05-06 21:56:17,1,134,PICKUP,15.48,EXP
906166,7001840,5088,2026-05-06 18:01:19,2,136,OUT_FOR_DELIVERY,898.06,SDD
906952,7002074,5166,2026-05-06 12:45:39,3,114,DEPART,5.39,SDD
906224,7001860,5036,2026-05-06 14:26:29,2,107,ARRIVE,23.89,STD
906405,7001900,5120,2026-05-06 11:46:23,6,132,FAILED,44.71,STD
906381,7001897,5137,2026-05-06 14:25:23,3,114,DELIVERED,42.89,EXP
906640,7001980,5165,2026-05-06 21:30:58,6,127,DELIVERED,26.22,ECO
906447,7001914,5101,2026-05-06 13:20:06,2,,DEPART,20.75,ECO
907036,7002099,5163,2026-05-06 14:23:26,2,140,FAILED,41.92,STD
906372,7001894,5009,2026-05-06 08:30:12,3,,DEPART,36.26,SDD
906693,7001993,5043,2026-05-06 08:36:20,2,101,PICKUP,0.34,ECO
907077,7002113,5062,2026-05-06 06:32:45,1,136,DELIVERED,23.46,ECO
907019,7002093,5170,2026-05-06 06:38:03,6,140,OUT_FOR_DELIVERY,38.92,EXP
906467,7001919,5107,2026-05-06 09:36:05,8,139,DELIVERED,17.24,STD
907156,7002139,5175,2026-05-06 06:07:53,8,121,DELIVERED,8.83,SDD
906163,7001839,5154,2026-05-06 16:00:07,4,108,pickup,27.71,STD
907265,7002172,5120,2026-05-06 10:25:49,7,133,PICKUP,11.85,ECO
906177,7001843,5020,2026-05-06 21:41:17,7,126,OUT_FOR_DELIVERY,4.12,ECO
907177,7002148,5150,2026-05-06 09:22:46,10,136,DEPART,28.48,ECO
906446,7001914,5127,2026-05-06 18:31:44,5,111,OUT_FOR_DELIVERY,33.67,ECO
906950,7002074,5074,2026-05-06 21:27:35,3,104,DEPART,15.17,EXP
907208,7002155,5045,2026-05-06 08:19:07,10,125,DEPART,"24,71",ECO
907071,7002111,5021,2026-05-06 19:41:43,7,116,DEPART,0.33,SDD
906320,7001884,5144,06/05/2026 21:09,2,113,PICKUP,8.68,STD
907025,7002095,5002,2026-05-06 10:13:24,9,123,DELIVERED,36.94,SDD
906063,7001796,5074,2026-05-06 18:58:15,8,131,OUT_FOR_DELIVERY,9.91,ECO
906476,7001920,5086,2026-05-06 17:04:44,7,120,ARRIVE,20.17,ECO
906145,7001828,5107,2026-05-06 21:25:32,8,130,PICKUP,1.7,SDD
906672,7001987,5050,2026-05-06 21:18:26,6,113,OUT_FOR_DELIVERY,46.84,ECO
906521,7001939,5023,2026-05-06 14:46:10,9,131,DEPART,38.2,EXP
906492,7001927,5098,2026-05-06 12:31:26,4,108,FAILED,23.14,ECO
906704,7001997,5174,2026-05-06 16:06:32,2,129,ARRIVE,36.12,EXP
907179,7002148,5170,2026-05-06 06:12:24,5,106,FAILED,11.23,EXP
907234,7002163,5200,2026-05-06 09:22:43,3,134,FAILED,7.51,SDD
907073,7002112,5132,2026-05-06 16:15:50,2,119,FAILED,33.58,SDD
906277,7001871,5065,06/05/2026 16:23,1,102,ARRIVE,12.93,STD
906243,7001862,5119,2026-05-06 10:50:19,7,131,PICKUP,29.01,STD
906453,7001915,5004,2026-05-06 09:03:29,9,125,DELIVERED,22.67,ECO
906348,7001888,5003,2026-05-06 15:17:24,2,119,PICKUP,39.69,SDD
906565,7001955,5112,2026-05-06 19:46:50,2,124,DELIVERED,,SDD
906663,7001985,5007,2026-05-06 20:12:36,10,118,FAILED,38.77,STD
