scan_id,parcel_id,customer_id,scanned_at,hub_id,courier_id,scan_type,weight_kg,service_code
921338,7006426,5108,2026-05-20 17:02:39,1,126,OUT_FOR_DELIVERY,17.33,ECO
920892,7006293,5075,2026-05-20 13:45:02,2,103,DEPART,28.67,STD
921383,7006436,5138,2026-05-20 17:46:53,7,130,DEPART,15.42,EXP
920349,7006140,5043,2026-05-20 18:56:31,5,101,DEPART,4.43,SDD
920542,7006192,5084,2026-05-20 12:19:38,1,121,DELIVERED,43.69,EXP
920549,7006192,5175,2026-05-20 15:21:18,9,136,FAILED,37.88,SDD
921114,7006364,5133,2026-05-20 07:11:50,9,114,FAILED,13.99,SDD
920394,7006150,5004,2026-05-20 18:24:59,5,128,DELIVERED,7.08,SDD
920958,7006315,5179,2026-05-20 10:15:31,3,102,OUT_FOR_DELIVERY,21.32,EXP
921090,7006355,5167,2026-05-20 15:43:14,10,120,OUT_FOR_DELIVERY,29.58,ECO
920400,7006150,5153,2026-05-20 14:16:57,2,104,DEPART,21.92,EXP
920423,7006155,5009,2026-05-20 09:37:36,4,134,ARRIVE,14.16,EXP
920852,7006281,5040,2026-05-20 18:51:45,5,125,PICKUP,5.58,SDD
920342,7006138,5025,2026-05-20 15:58:43,8,132,DELIVERED,42.97,STD
920816,7006270,5091,2026-05-20 14:36:37,4,105,OUT_FOR_DELIVERY,46.25,SDD
920592,7006207,5019,2026-05-20 20:55:11,6,114,FAILED,31.7,ECO
920648,7006227,5150,2026-05-20 18:09:48,8,113,DEPART,26.98,SDD
921194,7006387,5025,2026-05-20 19:36:55,9,112,ARRIVE,21.1,ECO
921240,7006398,5099,2026-05-20 08:30:57,2,108,ARRIVE,2.97,ECO
921386,7006437,5004,2026-05-20 10:10:56,6,124,ARRIVE,46.45,STD
921424,7006451,5102,2026-05-20 06:01:44,7,122,depart,26.12,ECO
921280,7006412,5182,2026-05-20 13:34:49,7,105,PICKUP,30.55,ECO
920524,7006188,5056,2026-05-20 06:58:35,9,140,DELIVERED,46.02,ECO
920536,7006192,5175,2026-05-20 12:13:58,9,107,DELIVERED,37.07,ECO
920436,7006159,5064,2026-05-20 10:38:58,1,122,delivered,30.6,STD
920377,7006145,5084,2026-05-20 13:14:37,4,119,OUT_FOR_DELIVERY,26.65,STD
921422,7006451,5026,2026-05-20 10:04:20,4,106,PICKUP,35.21,STD
921205,7006391,5166,2026-05-20 07:04:04,2,116,depart,44.15,STD
920845,7006280,5026,2026-05-20 21:54:09,6,125,DEPART,36.96,EXP
921261,7006406,5125,2026-05-20 12:04:20,10,116,FAILED,38.81,STD
920787,7006259,5017,2026-05-20 20:08:29,4,125,DELIVERED,17.69,EXP
921141,7006370,5002,2026-05-20 15:27:57,1,103,PICKUP,22.71,STD
920880,7006290,5043,2026-05-20 14:21:44,2,135,ARRIVE,39.62,EXP
920785,7006259,5165,2026-05-20 12:42:56,4,130,OUT_FOR_DELIVERY,39.89,STD
920386,7006148,5036,2026-05-20 06:23:34,5,105,FAILED,16.01,ECO
921180,7006383,5087,2026-05-20 15:49:28,1,110,DEPART,28.92,SDD
920484,7006171,5057,2026-05-20 18:04:31,1,105,ARRIVE,"13,17",ECO
921097,7006356,5126,2026-05-20 08:27:14,1,102,FAILED,8.24,ECO
920997,7006328,5041,2026-05-20 18:46:24,3,131,PICKUP,46.61,ECO
920367,7006141,5016,2026-05-20 08:13:14,10,131,DELIVERED,21.35,STD
920543,7006192,5043,2026-05-20 11:13:11,5,110,DEPART,6.12,EXP
920496,7006176,5049,2026-05-20 08:23:33,8,139,DELIVERED,5.85,EXP
920929,7006306,5183,2026-05-20 10:16:32,3,131,PICKUP,22.9,EXP
920699,7006238,5109,2026-05-20 14:58:19,10,102,OUT_FOR_DELIVERY,12.21,ECO
920965,7006318,5157,2026-05-20 08:13:33,9,105,FAILED,7.55,ECO
920558,7006196,5150,2026-05-20 06:08:49,2,111,DELIVERED,"40,65",EXP
920570,7006202,5055,2026-05-20 15:46:17,9,108,DELIVERED,6.29,STD
920788,7006260,5189,2026-05-20 10:25:36,4,113,ARRIVE,15.99,SDD
921055,7006346,5135,2026-05-20 17:24:16,2,135,DEPART,36.13,SDD
921094,7006356,5033,2026-05-20 18:30:00,6,114,OUT_FOR_DELIVERY,18.51,STD
920403,7006151,5027,2026-05-20 19:08:40,6,130,DELIVERED,32.85,SDD
920895,7006294,5193,2026-05-20 10:52:34,10,105,OUT_FOR_DELIVERY,22.57,STD
920899,7006296,5096,2026-05-20 11:24:00,2,109,DEPART,13.74,SDD
921025,7006335,5128,2026-05-20 08:41:13,4,139,DELIVERED,25.44,SDD
921277,7006412,5004,2026-05-20 10:32:50,1,139,ARRIVE,19.95,EXP
920489,7006172,5180,2026-05-20 12:11:00,10,131,DEPART,8.51,ECO
920627,7006222,5113,2026-05-20 17:22:34,7,108,FAILED,30.14,EXP
921395,7006440,5016,2026-05-20 08:22:23,10,115,ARRIVE,35.55,ECO
920404,7006151,5054,2026-05-20 14:22:37,5,123,DEPART,20.79,STD
921244,7006399,5119,2026-05-20 09:06:21,8,140,FAILED,15.85,ECO
920669,7006230,5184,2026-05-20 11:43:26,10,110,ARRIVE,45.68,EXP
920529,7006190,5116,2026-05-20 16:27:22,7,128,OUT_FOR_DELIVERY,"7,4",EXP
920519,7006185,5100,2026-05-20 12:55:45,9,136,DELIVERED,17.77,SDD
921019,7006334,5070,2026-05-20 14:21:31,8,131,ARRIVE,8.08,ECO
920374,7006144,5180,2026-05-20 14:31:05,5,105,DELIVERED,34.21,EXP
920517,7006184,5165,2026-05-20 14:03:59,8,115,ARRIVE,32.93,SDD
920470,7006167,5023,2026-05-20 12:21:36,1,124,DELIVERED,29.65,ECO
920645,7006225,5039,2026-05-20 10:38:16,5,109,PICKUP,38.65,EXP
920574,7006203,5005,2026-05-20 19:52:21,2,135,FAILED,15.18,EXP
920578,7006204,5055,2026-05-20 16:32:57,2,107,DELIVERED,27.3,EXP
921325,7006424,5014,2026-05-20 07:53:17,8,111,DELIVERED,24.71,EXP
920333,7006133,5101,2026-05-20 13:55:16,4,126,OUT_FOR_DELIVERY,14.64,STD
921267,7006408,5165,2026-05-20 10:23:58,8,138,DELIVERED,16.29,STD
920937,7006307,5107,2026-05-20 13:12:32,4,117,FAILED,18.6,ECO
920383,7006146,5186,2026-05-20 18:02:41,10,116,ARRIVE,25.3,STD
920846,7006280,5156,2026-05-20 16:02:29,10,132,FAILED,32.05,ECO
920857,7006283,5001,20/05/2026 08:03,6,134,DELIVERED,20.6,SDD
920541,7006192,5190,2026-05-20 19:15:06,5,106,PICKUP,4.11,SDD
920490,7006172,5006,2026-05-20 19:45:38,9,132,DEPART,9.3,SDD
920392,7006149,5028,2026-05-20 15:30:18,3,140,FAILED,6.31,SDD
920636,7006225,5062,2026-05-20 13:05:16,10,102,ARRIVE,44.84,STD
921397,7006441,5175,2026-05-20 21:52:27,5,110,DEPART,18.15,STD
920915,7006303,5053,2026-05-20 13:36:49,5,139,PICKUP,42.33,EXP
920825,7006272,5147,2026-05-20 10:09:18,3,110,DELIVERED,12.49,SDD
921179,7006382,5184,2026-05-20 08:09:21,9,138,PICKUP,25.11,ECO
921066,7006347,5062,2026-05-20 11:19:08,9,122,PICKUP,23.62,SDD
921177,7006382,5160,2026-05-20 16:55:14,8,123,FAILED,28.67,SDD
921034,7006338,5134,2026-05-20 10:44:07,7,130,out_for_delivery,10.16,EXP
921044,7006341,5044,2026-05-20 10:41:49,7,138,DEPART,10.29,EXP
920612,7006215,5025,2026-05-20 11:45:51,4,109,DEPART,22.2,ECO
921268,7006409,5041,2026-05-20 10:56:57,5,112,DEPART,22.04,ECO
920419,7006154,5062,2026-05-20 13:18:41,3,112,ARRIVE,6.82,STD
920345,7006139,5027,2026-05-20 10:59:29,3,111,DELIVERED,24.03,ECO
920756,7006253,5058,2026-05-20 08:05:01,9,126,FAILED,"43,82",ECO
920719,7006243,5016,2026-05-20 17:27:57,3,118,OUT_FOR_DELIVERY,42.1,EXP
920653,7006227,5024,2026-05-20 10:12:11,7,106,PICKUP,3.57,ECO
920772,7006256,5131,2026-05-20 13:47:32,3,104,PICKUP,37.9,EXP
920898,7006295,5042,20/05/2026 20:21,6,137,OUT_FOR_DELIVERY,25.57,EXP
921121,7006364,5097,2026-05-20 08:11:16,1,103,ARRIVE,17.8,STD
920569,7006201,5141,2026-05-20 11:04:07,4,107,ARRIVE,47.89,ECO
920442,7006162,5061,2026-05-20 08:30:38,6,105,FAILED,21.31,EXP
920905,7006300,5005,2026-05-20 08:36:01,3,127,out_for_delivery,45.75,EXP
920410,7006152,5163,2026-05-20 09:22:03,9,115,DELIVERED,28.13,STD
920429,7006156,5029,2026-05-20 21:17:17,5,122,DEPART,,STD
920457,7006165,5183,2026-05-20 13:01:30,2,140,FAILED,21.89,ECO
921002,7006331,5026,2026-05-20 20:14:39,6,132,FAILED,"1,09",SDD
921312,7006420,5109,2026-05-20 14:24:23,2,132,PICKUP,9.06,SDD
921274,7006411,5056,2026-05-20 11:42:31,8,109,ARRIVE,8.84,ECO
920511,7006182,5189,2026-05-20 08:46:23,3,103,PICKUP,43.9,ECO
921153,7006374,5189,2026-05-20 19:30:34,2,116,OUT_FOR_DELIVERY,31.94,EXP
920396,7006150,5109,2026-05-20 20:31:49,9,138,FAILED,41.23,SDD
920704,7006239,5189,2026-05-20 12:36:25,7,117,depart,11.08,ECO
920842,7006279,5097,2026-05-20 10:34:26,7,121,DEPART,38.89,EXP
920614,7006216,5191,2026-05-20 16:39:04,7,126,OUT_FOR_DELIVERY,18.74,STD
920465,7006166,5144,2026-05-20 08:59:40,2,104,FAILED,37.61,ECO
920358,7006140,5017,2026-05-20 07:49:18,3,128,OUT_FOR_DELIVERY,39.38,EXP
921028,7006335,5069,2026-05-20 21:44:33,1,130,FAILED,44.71,EXP
921118,7006364,5149,2026-05-20 08:02:14,8,112,DEPART,45.7,ECO
920672,7006230,5017,2026-05-20 15:13:50,6,115,DELIVERED,33.87,EXP
920573,7006203,5067,2026-05-20 21:30:07,6,130,ARRIVE,40.85,STD
920826,7006273,5174,2026-05-20 16:34:15,10,129,out_for_delivery,4.66,ECO
920850,7006281,5186,2026-05-20 18:18:45,8,133,ARRIVE,41.33,ECO
920775,7006256,5017,2026-05-20 21:18:51,5,130,PICKUP,34.65,SDD
921164,7006376,5160,2026-05-20 16:48:39,7,102,PICKUP,21.29,SDD
921171,7006378,5152,2026-05-20 14:34:48,6,114,DELIVERED,30.09,STD
920964,7006318,5127,2026-05-20 16:16:42,9,102,FAILED,29.23,ECO
920796,7006262,5018,2026-05-20 17:55:56,1,112,ARRIVE,20.46,SDD
920431,7006158,5035,2026-05-20 11:28:20,2,115,DELIVERED,24.76,STD
921081,7006351,5094,2026-05-20 17:06:39,4,136,DEPART,37.91,STD
921380,7006435,5127,2026-05-20 07:40:06,5,101,PICKUP,3.81,SDD
921444,7006457,5005,2026-05-20 20:28:09,9,140,OUT_FOR_DELIVERY,47.21,EXP
920922,7006306,5013,2026-05-20 14:07:31,3,125,OUT_FOR_DELIVERY,13.22,EXP
920341,7006138,5159,2026-05-20 11:15:24,10,139,ARRIVE,15.65,ECO
920548,7006192,5085,2026-05-20 21:56:54,2,109,DELIVERED,16.61,SDD
921260,7006406,5124,2026-05-20 18:57:53,8,121,OUT_FOR_DELIVERY,22.81,ECO
