scan_id,parcel_id,customer_id,scanned_at,hub_id,courier_id,scan_type,weight_kg,service_code
910310,7003073,5095,2026-05-09 10:03:23,10,137,DELIVERED,30.54,ECO
910012,7002983,5184,2026-05-09 13:35:00,4,102,OUT_FOR_DELIVERY,16.84,STD
910665,7003173,5052,2026-05-09 11:54:06,3,136,ARRIVE,44.49,EXP
910777,7003206,5089,2026-05-09 16:35:07,1,103,ARRIVE,33.1,ECO
910703,7003181,5143,2026-05-09 19:32:21,1,135,PICKUP,17.26,STD
909919,7002957,5195,2026-05-09 07:43:10,10,106,OUT_FOR_DELIVERY,,ECO
910710,7003183,5017,2026-05-09 18:28:12,4,118,ARRIVE,28.85,ECO
910962,7003256,5056,2026-05-09 16:50:22,8,125,DEPART,36.5,STD
910102,7003005,5126,2026-05-09 13:43:41,4,110,ARRIVE,15.0,SDD
910071,7002995,5049,2026-05-09 16:58:57,10,113,PICKUP,26.78,SDD
910490,7003123,5052,2026-05-09 19:10:27,2,131,FAILED,36.84,ECO
910500,7003124,5121,2026-05-09 20:16:07,10,109,PICKUP,33.57,STD
909894,7002947,5036,2026-05-09 09:26:57,5,124,PICKUP,25.12,SDD
910095,7003005,5095,2026-05-09 12:59:27,7,111,DELIVERED,32.12,ECO
909851,7002935,5079,09/05/2026 13:12,4,104,DELIVERED,28.69,ECO
909842,7002932,5002,2026-05-09 17:58:34,6,123,OUT_FOR_DELIVERY,9.63,EXP
910160,7003026,5021,2026-05-09 13:54:06,6,113,DEPART,20.56,EXP
910101,7003005,5107,2026-05-09 07:59:18,10,101,OUT_FOR_DELIVERY,"33,59",STD
909872,7002940,5093,2026-05-09 12:47:27,2,109,DEPART,15.12,STD
909886,7002945,5171,2026-05-09 06:33:35,1,137,DEPART,30.58,STD
910483,7003120,5053,2026-05-09 15:27:56,8,136,OUT_FOR_DELIVERY,30.41,SDD
909801,7002919,5059,2026-05-09 07:42:54,6,108,DELIVERED,13.25,ECO
910134,7003018,5023,2026-05-09 07:56:21,2,138,ARRIVE,27.41,SDD
910379,7003092,5112,2026-05-09 16:51:52,3,129,DEPART,10.27,STD
910778,7003207,5191,2026-05-09 10:46:39,8,,DEPART,24.47,STD
909874,7002940,5193,2026-05-09 19:26:00,10,114,ARRIVE,38.11,EXP
910566,7003141,5084,2026-05-09 07:11:45,3,138,OUT_FOR_DELIVERY,47.41,STD
910794,7003214,5164,2026-05-09 11:04:57,8,134,OUT_FOR_DELIVERY,18.98,ECO
910364,7003089,5076,2026-05-09 21:06:11,9,117,FAILED,"37,29",ECO
910712,7003183,5035,2026-05-09 09:37:31,6,135,pickup,8.49,STD
910574,7003144,5130,2026-05-09 13:30:49,2,104,DEPART,38.37,ECO
909890,7002945,5088,2026-05-09 08:15:44,6,115,OUT_FOR_DELIVERY,5.48,EXP
910513,7003127,5184,2026-05-09 17:40:00,3,103,ARRIVE,11.78,SDD
910468,7003115,5179,2026-05-09 09:13:51,1,123,OUT_FOR_DELIVERY,3.4,STD
909961,7002969,5056,2026-05-09 11:21:07,1,136,DEPART,30.46,SDD
910075,7002998,5082,2026-05-09 20:29:28,10,124,PICKUP,21.88,EXP
910169,7003029,5149,2026-05-09 17:11:29,5,122,ARRIVE,37.23,STD
910050,7002992,5012,2026-05-09 13:09:27,2,126,DEPART,9.47,EXP
910949,7003251,5069,2026-05-09 18:56:41,10,131,PICKUP,8.24,EXP
909923,7002958,5151,2026-05-09 10:48:19,3,,DEPART,14.47,EXP
909779,7002911,5013,2026-05-09 17:14:59,5,101,DELIVERED,44.57,ECO
910227,7003046,5168,2026-05-09 18:49:53,10,124,OUT_FOR_DELIVERY,14.57,EXP
910537,7003134,5189,2026-05-09 13:55:10,3,115,FAILED,26.26,EXP
910094,7003005,5082,2026-05-09 09:15:01,7,103,DELIVERED,5.73,EXP
909823,7002926,5199,2026-05-09 17:15:19,3,124,DELIVERED,33.56,STD
910211,7003038,5161,2026-05-09 06:27:17,1,108,DEPART,34.84,EXP
910002,7002979,5047,2026-05-09 15:50:12,8,133,DEPART,20.13,SDD
910091,7003005,5023,2026-05-09 10:40:30,3,136,ARRIVE,14.98,STD
910296,7003068,5045,2026-05-09 12:29:36,8,118,PICKUP,27.44,SDD
910968,7003258,5127,2026-05-09 11:11:32,1,119,DEPART,29.58,SDD
909924,7002959,5141,2026-05-09 18:40:43,7,132,ARRIVE,43.75,EXP
909751,7002903,5134,09/05/2026 08:31,9,123,OUT_FOR_DELIVERY,43.05,SDD
910763,7003201,5191,2026-05-09 11:52:15,7,138,FAILED,40.07,EXP
910711,7003183,5132,2026-05-09 17:44:07,6,120,DELIVERED,35.67,ECO
909829,7002930,5122,2026-05-09 11:34:48,3,106,DELIVERED,45.99,ECO
910343,7003085,5105,2026-05-09 13:24:19,8,127,PICKUP,31.54,ECO
909889,7002945,5167,2026-05-09 16:52:10,10,119,DEPART,31.21,STD
