scan_id,parcel_id,customer_id,scanned_at,hub_id,courier_id,scan_type,weight_kg,service_code
916281,7004866,5060,2026-05-16 13:23:57,6,109,DELIVERED,31.38,ECO
915646,7004676,5002,2026-05-16 14:42:27,6,101,DEPART,14.06,SDD
916319,7004879,5178,2026-05-16 12:53:42,9,112,DELIVERED,31.39,ECO
916307,7004874,5197,2026-05-16 21:00:29,2,110,DEPART,37.53,ECO
916152,7004828,5142,2026-05-16 19:20:51,4,116,DELIVERED,33.65,ECO
916481,7004921,5015,2026-05-16 14:18:45,4,129,ARRIVE,22.08,ECO
916260,7004860,5093,2026-05-16 15:43:07,99,117,DEPART,37.54,STD
916369,7004894,5161,2026-05-16 16:13:07,4,104,DEPART,46.42,ECO
916682,7004996,5097,2026-05-16 20:26:54,1,106,OUT_FOR_DELIVERY,35.54,ECO
916167,7004833,5117,2026-05-16 10:54:36,99,105,DELIVERED,17.65,SDD
916575,7004961,5070,2026-05-16 10:18:17,8,118,OUT_FOR_DELIVERY,21.87,STD
916146,7004825,5098,2026-05-16 09:48:31,8,106,DEPART,34.74,SDD
916046,7004793,5036,2026-05-16 14:10:24,9,115,OUT_FOR_DELIVERY,30.08,SDD
916425,7004909,5116,2026-05-16 12:50:04,9,127,OUT_FOR_DELIVERY,28.7,EXP
916247,7004855,5059,16/05/2026 21:57,2,118,DELIVERED,44.31,EXP
916014,7004785,5079,2026-05-16 07:12:17,6,131,PICKUP,19.33,STD
915885,7004745,5042,2026-05-16 07:18:05,7,126,FAILED,44.69,EXP
916283,7004866,5109,2026-05-16 21:50:59,8,128,PICKUP,11.32,SDD
916186,7004839,5152,2026-05-16 17:24:34,5,121,PICKUP,31.92,SDD
915729,7004694,5196,2026-05-16 13:51:37,10,118,DELIVERED,41.57,SDD
916519,7004936,5063,2026-05-16 19:02:04,2,124,FAILED,37.32,ECO
916664,7004991,5020,2026-05-16 12:02:01,10,136,delivered,44.31,SDD
916151,7004827,5078,2026-05-16 20:02:12,9,139,PICKUP,18.29,STD
915820,7004726,5011,2026-05-16 16:26:09,7,134,ARRIVE,23.26,EXP
916643,7004982,5188,2026-05-16 16:27:15,5,113,DEPART,32.87,SDD
915942,7004759,5096,2026-05-16 16:18:47,10,106,OUT_FOR_DELIVERY,12.42,STD
915794,7004720,5025,2026-05-16 06:37:32,8,103,FAILED,7.46,ECO
915861,7004739,5111,2026-05-16 14:05:12,7,136,ARRIVE,22.57,ECO
916008,7004782,5031,2026-05-16 12:31:13,5,133,DELIVERED,23.04,ECO
916478,7004921,5053,2026-05-16 10:22:45,8,125,OUT_FOR_DELIVERY,30.2,EXP
916216,7004846,5134,2026-05-16 19:47:04,5,122,DEPART,20.13,SDD
916416,7004908,5061,2026-05-16 16:14:18,4,,ARRIVE,43.19,SDD
916087,7004805,5017,2026-05-16 14:43:55,9,106,DELIVERED,20.36,STD
916282,7004866,5114,2026-05-16 07:30:25,5,101,DELIVERED,38.57,EXP
915937,7004757,5090,2026-05-16 06:59:17,1,115,FAILED,40.57,ECO
916175,7004836,5188,2026-05-16 10:44:41,3,108,OUT_FOR_DELIVERY,41.44,ECO
915979,7004773,5044,2026-05-16 06:21:27,2,122,OUT_FOR_DELIVERY,43.43,ECO
916104,7004809,5101,2026-05-16 06:32:55,1,111,FAILED,17.78,SDD
916657,7004988,5132,2026-05-16 11:40:08,5,138,DEPART,39.08,STD
916023,7004787,5075,2026-05-16 16:02:18,4,122,DELIVERED,6.31,EXP
916636,7004978,5035,2026-05-16 21:44:15,7,117,FAILED,35.96,ECO
915785,7004716,5052,2026-05-16 07:02:19,9,101,FAILED,25.17,SDD
916205,7004843,5059,2026-05-16 21:34:13,8,136,FAILED,30.78,SDD
916156,7004830,5049,2026-05-16 13:44:10,9,132,DEPART,7.09,ECO
915946,7004760,5190,2026-05-16 08:10:27,9,127,DELIVERED,27.14,SDD
916341,7004886,5007,2026-05-16 13:44:56,2,103,OUT_FOR_DELIVERY,46.55,SDD
916240,7004855,5044,2026-05-16 14:31:35,6,131,DEPART,21.6,SDD
916482,7004922,5177,16/05/2026 19:10,6,128,DEPART,16.68,SDD
916214,7004845,5012,2026-05-16 08:33:37,10,108,DEPART,23.83,STD
916587,7004965,5153,2026-05-16 08:41:43,3,117,OUT_FOR_DELIVERY,29.32,ECO
916383,7004899,5134,2026-05-16 12:34:00,5,118,FAILED,1.84,STD
915722,7004693,5063,2026-05-16 09:11:28,10,,DELIVERED,25.03,SDD
916493,7004925,5069,2026-05-16 07:36:59,6,122,PICKUP,"39,95",EXP
916562,7004955,5062,2026-05-16 09:50:45,10,129,ARRIVE,41.25,SDD
916376,7004896,5097,2026-05-16 10:34:08,6,138,ARRIVE,44.86,STD
916479,7004921,5117,2026-05-16 18:07:24,4,121,DEPART,11.04,ECO
915992,7004777,5152,2026-05-16 19:57:42,1,121,ARRIVE,12.6,EXP
916648,7004985,5036,2026-05-16 07:55:36,5,,arrive,33.06,STD
916246,7004855,5194,2026-05-16 19:33:48,4,108,PICKUP,38.9,STD
915917,7004752,5010,2026-05-16 16:00:23,1,115,OUT_FOR_DELIVERY,44.99,ECO
916059,7004796,5003,2026-05-16 14:24:54,6,128,DEPART,17.45,SDD
915919,7004753,5021,2026-05-16 16:58:34,4,123,ARRIVE,13.4,SDD
916289,7004867,5038,2026-05-16 11:39:06,5,133,OUT_FOR_DELIVERY,"30,3",SDD
916621,7004975,5059,2026-05-16 10:20:21,9,102,FAILED,7.1,SDD
916245,7004855,5035,2026-05-16 11:22:09,2,119,OUT_FOR_DELIVERY,31.97,EXP
915865,7004739,5119,2026-05-16 15:14:59,5,136,PICKUP,33.24,EXP
915647,7004676,5126,16/05/2026 11:57,4,102,FAILED,22.09,SDD
916622,7004975,5098,2026-05-16 11:37:29,8,125,PICKUP,43.27,STD
916694,7004997,5167,2026-05-16 11:36:41,2,127,PICKUP,30.08,STD
916736,7005013,5047,2026-05-16 17:55:04,9,121,DEPART,33.57,EXP
916056,7004796,5047,2026-05-16 08:29:49,1,139,FAILED,8.97,EXP
916208,7004843,5184,2026-05-16 14:42:53,4,106,DEPART,40.54,SDD
916673,7004993,5126,2026-05-16 18:24:39,7,105,OUT_FOR_DELIVERY,"13,52",SDD
916576,7004962,5161,2026-05-16 17:51:56,1,125,OUT_FOR_DELIVERY,46.63,SDD
