scan_id,parcel_id,customer_id,scanned_at,hub_id,courier_id,scan_type,weight_kg,service_code
902379,7000726,5198,2026-05-02 06:49:42,2,120,DELIVERED,36.33,STD
901470,7000458,5052,2026-05-02 14:02:07,6,124,PICKUP,36.33,ECO
901342,7000417,5093,2026-05-02 14:22:42,5,119,failed,38.02,EXP
901307,7000410,5090,2026-05-02 09:53:33,7,126,OUT_FOR_DELIVERY,14.95,EXP
901406,7000436,5178,2026-05-02 14:10:53,1,121,DEPART,30.22,EXP
902026,7000633,5002,2026-05-02 21:11:42,7,109,PICKUP,38.24,ECO
901427,7000445,5167,2026-05-02 12:52:35,9,126,ARRIVE,5.35,EXP
901629,7000498,5187,2026-05-02 21:00:20,2,132,DELIVERED,3.19,SDD
901844,7000577,5013,2026-05-02 13:30:03,3,134,ARRIVE,42.56,EXP
901581,7000483,5164,2026-05-02 19:49:45,5,118,OUT_FOR_DELIVERY,16.66,STD
901254,7000387,5091,2026-05-02 07:18:00,1,102,DEPART,36.2,SDD
901423,7000442,5163,2026-05-02 11:01:24,9,107,ARRIVE,43.68,STD
901604,7000489,5195,2026-05-02 14:23:05,6,120,OUT_FOR_DELIVERY,21.83,SDD
901287,7000402,5082,2026-05-02 09:03:28,2,122,ARRIVE,46.81,ECO
901418,7000440,5107,2026-05-02 20:44:13,5,134,OUT_FOR_DELIVERY,27.31,ECO
902157,7000664,5121,2026-05-02 14:25:58,2,135,FAILED,36.49,ECO
901865,7000583,5063,2026-05-02 10:03:17,6,107,ARRIVE,41.6,EXP
902329,7000711,5088,2026-05-02 12:55:22,2,112,DEPART,41.01,ECO
901798,7000555,5147,2026-05-02 18:42:40,7,131,FAILED,25.11,SDD
902105,7000648,5057,2026-05-02 17:51:52,2,110,FAILED,46.65,SDD
902371,7000721,5100,2026-05-02 07:33:15,5,130,PICKUP,23.39,SDD
902201,7000680,5192,2026-05-02 10:11:35,1,117,ARRIVE,10.59,ECO
901828,7000571,5083,2026-05-02 07:52:40,3,129,FAILED,19.82,SDD
901271,7000395,5192,2026-05-02 18:27:55,6,104,OUT_FOR_DELIVERY,14.19,ECO
901377,7000426,5172,2026-05-02 11:26:44,8,120,DEPART,44.51,EXP
901811,7000560,5074,2026-05-02 12:09:19,6,127,ARRIVE,40.76,STD
902314,7000706,5130,2026-05-02 13:03:49,9,140,DELIVERED,24.52,ECO
901832,7000573,5189,2026-05-02 10:04:51,2,114,DEPART,1.85,EXP
901904,7000594,5193,2026-05-02 10:59:32,9,107,depart,0.29,ECO
901263,7000393,5034,2026-05-02 19:07:39,1,113,DELIVERED,24.19,SDD
901718,7000526,5114,2026-05-02 06:27:37,2,115,FAILED,4.33,STD
902077,7000641,5084,2026-05-02 07:58:00,2,117,ARRIVE,38.92,ECO
902133,7000657,5023,2026-05-02 11:16:21,7,122,PICKUP,13.89,SDD
901596,7000487,5030,2026-05-02 15:49:23,1,115,DELIVERED,25.24,SDD
901874,7000587,5059,2026-05-02 11:49:01,8,134,DEPART,8.81,SDD
901966,7000617,5014,2026-05-02 08:38:47,10,137,DEPART,36.82,STD
901405,7000436,5042,2026-05-02 16:10:12,9,121,DEPART,26.5,STD
902225,7000685,5016,2026-05-02 21:50:59,3,125,ARRIVE,20.05,ECO
902175,7000670,5157,2026-05-02 20:49:27,4,119,ARRIVE,23.33,EXP
901987,7000624,5195,2026-05-02 09:28:00,6,116,ARRIVE,38.17,STD
902307,7000704,5045,2026-05-02 11:54:19,8,131,PICKUP,7.37,EXP
901912,7000597,5149,2026-05-02 18:15:46,7,101,DELIVERED,14.13,EXP
902210,7000682,5070,2026-05-02 07:33:22,2,107,OUT_FOR_DELIVERY,4.25,SDD
902143,7000660,5146,2026-05-02 13:02:21,4,115,FAILED,40.01,EXP
901265,7000393,5010,2026-05-02 17:57:15,10,119,FAILED,12.02,EXP
901583,7000484,5013,02/05/2026 07:48,2,120,DELIVERED,9.05,ECO
901748,7000537,5062,02/05/2026 20:45,7,115,DELIVERED,12.59,ECO
901462,7000455,5144,2026-05-02 20:24:51,9,109,DELIVERED,45.09,EXP
901775,7000546,5115,2026-05-02 17:59:30,9,134,ARRIVE,"43,03",STD
901965,7000616,5055,2026-05-02 15:33:47,5,131,DEPART,8.15,SDD
901483,7000460,5183,2026-05-02 09:18:31,8,131,DEPART,13.13,ECO
901790,7000552,5155,2026-05-02 06:58:13,6,125,ARRIVE,"0,86",ECO
902125,7000655,5029,2026-05-02 08:04:28,10,136,FAILED,6.56,ECO
901838,7000573,5043,2026-05-02 08:40:25,4,116,ARRIVE,23.77,ECO
901668,7000509,5130,2026-05-02 14:42:48,2,130,FAILED,13.06,ECO
902202,7000680,5179,2026-05-02 19:52:30,3,129,OUT_FOR_DELIVERY,45.92,EXP
902131,7000655,5179,2026-05-02 12:43:08,9,119,ARRIVE,9.23,EXP
901251,7000385,5188,2026-05-02 11:01:22,8,109,DELIVERED,15.0,EXP
901957,7000614,5081,2026-05-02 11:32:24,9,139,FAILED,46.67,EXP
901375,7000425,5149,2026-05-02 12:16:06,4,133,DEPART,41.07,SDD
902101,7000647,5140,2026-05-02 17:52:59,1,133,ARRIVE,18.28,SDD
901552,7000476,5164,2026-05-02 09:49:18,4,132,PICKUP,34.22,EXP
901822,7000567,5158,2026-05-02 20:41:00,7,105,PICKUP,44.98,ECO
902110,7000652,5009,2026-05-02 10:51:17,1,114,DEPART,"11,74",ECO
901747,7000537,5026,2026-05-02 14:27:14,5,115,ARRIVE,36.61,SDD
901628,7000498,5167,2026-05-02 21:31:46,9,119,DEPART,30.69,EXP
901858,7000581,5065,2026-05-02 08:08:13,2,108,PICKUP,30.29,STD
902010,7000630,5009,2026-05-02 11:15:45,7,132,DEPART,15.12,SDD
902176,7000670,5030,2026-05-02 13:08:27,4,125,ARRIVE,6.22,STD
902331,7000711,5095,2026-05-02 14:52:19,6,106,OUT_FOR_DELIVERY,45.4,STD
902082,7000644,5140,2026-05-02 09:09:55,1,131,FAILED,42.23,ECO
902372,7000722,5178,2026-05-02 12:23:45,1,131,DEPART,16.13,SDD
901508,7000463,5168,2026-05-02 15:05:58,99,107,DELIVERED,8.55,SDD
901830,7000573,5059,2026-05-02 18:53:37,1,127,ARRIVE,40.65,EXP
901920,7000599,5005,2026-05-02 17:55:44,8,112,FAILED,40.24,EXP
902112,7000652,5095,2026-05-02 06:20:22,99,109,DELIVERED,25.35,EXP
902282,7000697,5091,2026-05-02 08:05:22,99,108,DELIVERED,17.32,SDD
902231,7000685,5085,2026-05-02 11:12:04,4,128,OUT_FOR_DELIVERY,31.29,STD
902284,7000698,5048,2026-05-02 08:28:58,10,108,FAILED,,ECO
901757,7000541,5008,2026-05-02 09:21:00,4,121,PICKUP,"29,12",EXP
901521,7000467,5019,2026-05-02 08:07:32,5,126,DELIVERED,29.35,STD
901538,7000471,5067,2026-05-02 08:25:48,7,110,ARRIVE,"6,04",STD
