scan_id,parcel_id,customer_id,scanned_at,hub_id,courier_id,scan_type,weight_kg,service_code
905129,7001533,5024,2026-05-05 07:11:52,4,134,DELIVERED,23.88,SDD
905245,7001570,5004,2026-05-05 07:19:51,1,125,ARRIVE,26.76,STD
905507,7001633,5121,2026-05-05 18:02:36,7,135,ARRIVE,47.51,EXP
905426,7001614,5151,2026-05-05 07:04:01,10,140,OUT_FOR_DELIVERY,41.87,STD
905602,7001659,5126,2026-05-05 12:54:26,6,131,DELIVERED,24.94,EXP
905916,7001755,5125,2026-05-05 07:44:02,9,101,ARRIVE,43.78,STD
905927,7001760,5112,2026-05-05 13:25:48,10,131,FAILED,19.04,ECO
905845,7001740,5136,2026-05-05 20:24:48,2,115,FAILED,"11,23",EXP
905982,7001773,5096,05/05/2026 06:58,3,128,PICKUP,16.71,EXP
905468,7001624,5197,2026-05-05 18:51:32,10,134,DEPART,18.11,ECO
905187,7001551,5015,05/05/2026 09:47,4,139,OUT_FOR_DELIVERY,18.44,ECO
905143,7001540,5029,2026-05-05 07:04:07,3,128,OUT_FOR_DELIVERY,22.02,ECO
904851,7001454,5094,2026-05-05 18:45:44,9,134,FAILED,30.54,SDD
905839,7001739,5013,2026-05-05 17:15:18,7,104,PICKUP,8.97,STD
905929,7001761,5018,2026-05-05 14:59:51,10,114,DELIVERED,16.23,EXP
905582,7001655,5107,2026-05-05 14:49:06,5,140,OUT_FOR_DELIVERY,4.55,SDD
905720,7001698,5058,2026-05-05 14:46:44,4,130,PICKUP,35.96,ECO
905470,7001624,5092,2026-05-05 07:38:26,4,108,ARRIVE,10.32,ECO
905832,7001735,5116,2026-05-05 06:17:38,4,105,DEPART,24.75,EXP
905834,7001736,5136,2026-05-05 16:07:48,6,133,ARRIVE,11.53,ECO
905520,7001637,5037,2026-05-05 08:09:08,5,114,FAILED,24.1,ECO
905747,7001710,5047,2026-05-05 12:52:06,4,134,DELIVERED,6.35,EXP
905048,7001517,5014,2026-05-05 13:02:15,10,139,PICKUP,13.37,EXP
905571,7001651,5141,2026-05-05 11:57:56,9,119,PICKUP,3.69,STD
905104,7001528,5121,2026-05-05 16:48:24,8,135,DEPART,42.99,ECO
905198,7001554,5121,2026-05-05 19:20:19,10,133,ARRIVE,10.42,SDD
905136,7001537,5050,2026-05-05 11:40:26,3,126,FAILED,21.89,ECO
905228,7001562,5198,2026-05-05 09:34:29,6,140,DEPART,16.72,EXP
904873,7001460,5034,2026-05-05 13:20:04,2,122,DEPART,15.27,SDD
905888,7001749,5097,2026-05-05 07:42:36,1,107,DEPART,19.76,EXP
905240,7001567,5051,2026-05-05 12:12:46,7,139,DELIVERED,0.39,ECO
905183,7001550,5137,2026-05-05 10:18:05,8,109,FAILED,11.52,SDD
905344,7001596,5065,2026-05-05 14:15:05,4,116,DELIVERED,0.66,SDD
905373,7001604,5197,2026-05-05 10:44:59,2,129,DELIVERED,27.22,SDD
905808,7001724,5046,2026-05-05 07:14:05,10,108,ARRIVE,47.44,SDD
905721,7001698,5161,2026-05-05 10:13:48,7,128,DELIVERED,25.11,SDD
904882,7001464,5089,2026-05-05 19:53:23,9,125,FAILED,38.52,ECO
905623,7001670,5009,2026-05-05 20:06:45,4,116,DEPART,14.47,ECO
905960,7001767,5061,2026-05-05 17:15:57,1,114,ARRIVE,30.56,EXP
904987,7001496,5121,2026-05-05 13:16:57,4,111,FAILED,33.17,SDD
905745,7001710,5001,2026-05-05 17:06:39,3,127,OUT_FOR_DELIVERY,26.6,ECO
905004,7001502,5045,2026-05-05 21:23:23,7,127,ARRIVE,43.49,STD
905111,7001528,5105,05/05/2026 09:46,2,112,ARRIVE,44.18,SDD
904942,7001481,5124,2026-05-05 08:22:56,1,112,FAILED,43.7,ECO
904946,7001483,5193,05/05/2026 19:17,7,107,DEPART,43.95,EXP
905390,7001604,5167,2026-05-05 07:40:39,6,103,PICKUP,41.63,STD
905509,7001634,5158,2026-05-05 21:15:09,5,111,PICKUP,14.87,ECO
905998,7001779,5115,2026-05-05 13:47:11,3,102,DELIVERED,23.83,STD
904890,7001466,5162,2026-05-05 10:21:15,8,105,FAILED,44.59,ECO
905932,7001762,5063,2026-05-05 19:06:10,5,102,DEPART,4.83,STD
905954,7001766,5148,2026-05-05 15:46:11,5,104,DEPART,36.62,EXP
905789,7001721,5141,2026-05-05 06:22:26,8,136,DELIVERED,35.42,EXP
905463,7001624,5139,2026-05-05 07:00:57,6,122,DEPART,24.4,SDD
905164,7001544,5056,2026-05-05 08:50:07,6,,DEPART,3.32,STD
905655,7001676,5144,2026-05-05 07:56:26,3,111,DEPART,12.03,ECO
905261,7001576,5084,2026-05-05 18:37:59,3,118,DEPART,1.52,STD
905366,7001603,5173,2026-05-05 16:33:52,8,138,DEPART,1.34,EXP
905877,7001747,5007,2026-05-05 14:19:33,10,135,OUT_FOR_DELIVERY,47.12,SDD
904975,7001494,5079,2026-05-05 18:06:28,8,137,ARRIVE,14.9,EXP
904823,7001440,5079,2026-05-05 08:33:04,7,132,ARRIVE,5.09,ECO
