scan_id,parcel_id,customer_id,scanned_at,hub_id,courier_id,scan_type,weight_kg,service_code
919131,7005752,5159,2026-05-18 13:31:22,1,137,DEPART,1.06,STD
918697,7005620,5017,2026-05-18 07:40:36,8,123,PICKUP,14.54,ECO
918552,7005577,5006,2026-05-18 06:16:58,9,126,OUT_FOR_DELIVERY,44.77,EXP
919217,7005773,5064,2026-05-18 07:35:01,6,110,DEPART,36.21,ECO
918168,7005456,5135,2026-05-18 07:46:49,9,139,DEPART,40.35,SDD
918270,7005486,5183,2026-05-18 18:08:52,7,108,FAILED,27.68,STD
918610,7005599,5057,2026-05-18 08:58:10,7,129,DEPART,"47,38",STD
918801,7005640,5026,2026-05-18 14:02:54,10,136,PICKUP,33.44,STD
918768,7005633,5122,2026-05-18 19:12:21,6,104,OUT_FOR_DELIVERY,45.85,STD
918650,7005606,5093,2026-05-18 10:32:16,8,129,DEPART,14.77,EXP
918684,7005617,5113,2026-05-18 07:36:49,7,140,DELIVERED,15.45,EXP
919242,7005779,5166,2026-05-18 11:38:20,7,117,pickup,28.6,ECO
919033,7005721,5042,2026-05-18 06:34:32,4,135,FAILED,,STD
918575,7005585,5131,2026-05-18 11:16:58,7,110,ARRIVE,3.4,EXP
918613,7005599,5060,2026-05-18 10:05:57,1,132,PICKUP,20.35,EXP
918357,7005511,5006,2026-05-18 10:52:18,4,102,DELIVERED,30.53,SDD
919095,7005740,5185,2026-05-18 13:47:27,8,103,DELIVERED,29.38,EXP
919043,7005724,5063,2026-05-18 20:46:14,9,130,OUT_FOR_DELIVERY,12.53,EXP
918121,7005442,5177,2026-05-18 17:50:54,99,119,DEPART,34.82,EXP
918496,7005556,5105,2026-05-18 09:32:33,9,131,ARRIVE,46.3,STD
918786,7005636,5058,2026-05-18 14:14:19,6,116,PICKUP,18.83,ECO
919136,7005754,5036,2026-05-18 12:56:58,7,128,PICKUP,37.19,SDD
918734,7005628,5194,2026-05-18 12:21:51,6,137,DELIVERED,26.0,SDD
918099,7005435,5038,2026-05-18 14:36:29,1,101,OUT_FOR_DELIVERY,8.34,STD
919009,7005715,5089,2026-05-18 19:52:17,5,139,out_for_delivery,"46,92",ECO
919021,7005719,5081,2026-05-18 21:14:55,6,102,ARRIVE,46.58,ECO
918120,7005441,5147,2026-05-18 15:16:22,4,136,FAILED,"9,81",SDD
918411,7005526,5107,2026-05-18 12:54:10,8,138,DELIVERED,29.25,EXP
