scan_id,parcel_id,customer_id,scanned_at,hub_id,courier_id,scan_type,weight_kg,service_code
922116,7006686,5010,2026-05-21 20:34:05,9,123,OUT_FOR_DELIVERY,18.2,STD
921904,7006615,5083,2026-05-21 21:30:48,3,122,FAILED,47.92,STD
922482,7006805,5095,2026-05-21 15:27:55,5,135,PICKUP,37.2,STD
922483,7006805,5003,2026-05-21 08:01:59,10,111,DELIVERED,29.87,SDD
921892,7006611,5132,2026-05-21 07:40:55,8,137,PICKUP,15.73,STD
922461,7006797,5116,2026-05-21 21:09:55,6,121,FAILED,14.66,STD
922536,7006822,5155,2026-05-21 20:21:14,3,139,DELIVERED,8.0,STD
922554,7006827,5129,2026-05-21 15:14:01,6,124,PICKUP,28.19,STD
922471,7006801,5094,2026-05-21 13:49:36,10,124,PICKUP,34.45,ECO
921603,7006507,5060,2026-05-21 17:48:29,6,124,FAILED,0.49,ECO
922206,7006714,5127,2026-05-21 17:12:17,7,104,ARRIVE,16.09,SDD
922407,7006776,5075,2026-05-21 09:14:39,1,101,ARRIVE,43.94,STD
922499,7006811,5090,2026-05-21 20:10:04,3,134,DEPART,3.73,STD
921799,7006580,5074,2026-05-21 16:49:57,5,138,ARRIVE,46.83,ECO
922571,7006834,5159,2026-05-21 09:10:45,9,112,DELIVERED,3.24,STD
921862,7006603,5085,2026-05-21 20:26:09,4,139,ARRIVE,"7,78",STD
922139,7006687,5109,2026-05-21 09:49:39,6,109,PICKUP,24.55,ECO
921487,7006470,5068,2026-05-21 18:13:45,7,112,DEPART,19.8,SDD
922395,7006773,5057,2026-05-21 19:05:46,8,133,ARRIVE,13.32,STD
922140,7006687,5036,2026-05-21 15:25:14,6,119,PICKUP,9.46,SDD
922534,7006821,5107,2026-05-21 21:54:40,8,121,FAILED,23.57,STD
922556,7006827,5154,2026-05-21 10:56:10,9,139,OUT_FOR_DELIVERY,4.9,EXP
922027,7006653,5046,2026-05-21 15:31:53,2,112,PICKUP,20.46,SDD
922165,7006692,5125,2026-05-21 12:06:16,6,115,DEPART,46.03,ECO
922329,7006754,5006,2026-05-21 21:45:52,3,117,PICKUP,16.53,ECO
922381,7006768,5045,2026-05-21 20:08:58,9,128,ARRIVE,47.26,EXP
921852,7006599,5171,2026-05-21 08:58:09,2,123,DEPART,40.73,SDD
922454,7006794,5050,2026-05-21 13:03:35,6,130,DEPART,33.87,EXP
922525,7006818,5004,2026-05-21 08:24:45,10,107,DELIVERED,16.89,ECO
922296,7006737,5050,2026-05-21 21:19:25,10,113,PICKUP,27.4,EXP
921568,7006497,5038,2026-05-21 18:12:45,3,109,DEPART,29.52,STD
922658,7006869,5191,2026-05-21 15:05:09,9,111,PICKUP,45.45,EXP
