scan_id,parcel_id,customer_id,scanned_at,hub_id,courier_id,scan_type,weight_kg,service_code
909295,7002769,5178,2026-05-08 21:28:40,4,101,PICKUP,21.94,SDD
909643,7002868,5118,2026-05-08 16:14:46,4,126,FAILED,14.21,STD
909180,7002743,5195,2026-05-08 10:49:42,8,118,FAILED,36.51,SDD
909187,7002747,5156,2026-05-08 12:48:10,3,124,PICKUP,10.64,EXP
909449,7002811,5185,2026-05-08 15:40:21,9,125,PICKUP,21.75,ECO
908766,7002610,5152,2026-05-08 07:30:34,4,117,OUT_FOR_DELIVERY,37.98,EXP
909167,7002737,5090,2026-05-08 20:14:55,6,130,ARRIVE,15.8,SDD
908828,7002630,5111,2026-05-08 16:16:44,4,119,OUT_FOR_DELIVERY,31.53,STD
909668,7002874,5182,2026-05-08 06:56:08,2,121,PICKUP,37.33,SDD
908911,7002660,5067,2026-05-08 08:09:32,10,130,DELIVERED,8.75,EXP
908758,7002608,5152,2026-05-08 17:25:20,8,111,OUT_FOR_DELIVERY,25.4,ECO
908484,7002532,5032,2026-05-08 20:11:32,9,132,DEPART,37.92,ECO
908713,7002593,5124,2026-05-08 07:22:53,3,109,DELIVERED,18.93,EXP
908979,7002679,5069,2026-05-08 09:43:40,5,140,FAILED,1.05,EXP
908691,7002587,5116,2026-05-08 10:22:19,4,122,ARRIVE,34.27,EXP
908687,7002586,5005,2026-05-08 09:12:09,7,112,ARRIVE,33.79,EXP
909592,7002851,5193,2026-05-08 09:03:19,5,124,PICKUP,38.38,SDD
909614,7002859,5007,2026-05-08 13:04:14,9,103,ARRIVE,29.62,STD
909504,7002826,5192,2026-05-08 08:44:05,6,115,PICKUP,14.46,SDD
909441,7002811,5080,2026-05-08 11:50:10,8,134,OUT_FOR_DELIVERY,13.78,STD
908641,7002571,5063,2026-05-08 21:28:59,7,136,DELIVERED,18.01,ECO
908960,7002671,5107,2026-05-08 06:48:26,9,117,FAILED,43.25,SDD
909670,7002875,5119,2026-05-08 18:52:14,2,138,PICKUP,14.65,STD
909269,7002765,5008,2026-05-08 14:12:02,10,137,OUT_FOR_DELIVERY,42.75,STD
909532,7002834,5125,2026-05-08 06:04:55,5,131,OUT_FOR_DELIVERY,25.54,EXP
909340,7002783,5137,2026-05-08 13:53:36,7,127,FAILED,"34,76",STD
908940,7002665,5009,2026-05-08 13:39:45,10,109,PICKUP,26.4,EXP
909648,7002869,5165,2026-05-08 16:39:39,7,125,OUT_FOR_DELIVERY,13.33,EXP
908723,7002597,5127,2026-05-08 20:08:22,6,138,OUT_FOR_DELIVERY,23.48,EXP
909142,7002730,5080,2026-05-08 07:57:17,6,139,ARRIVE,25.18,ECO
908848,7002637,5055,2026-05-08 10:14:59,3,139,ARRIVE,9.07,SDD
908957,7002669,5167,2026-05-08 21:37:09,1,125,PICKUP,19.68,ECO
908599,7002561,5136,2026-05-08 19:22:34,3,110,ARRIVE,"41,62",EXP
909330,7002779,5073,2026-05-08 15:55:20,6,139,OUT_FOR_DELIVERY,25.28,SDD
908935,7002664,5123,2026-05-08 15:35:57,2,118,OUT_FOR_DELIVERY,19.62,STD
909106,7002723,5150,2026-05-08 06:37:26,4,135,ARRIVE,42.11,ECO
908626,7002566,5039,2026-05-08 15:15:54,1,139,FAILED,8.85,ECO
909348,7002785,5031,2026-05-08 06:47:59,7,136,FAILED,32.06,ECO
908662,7002578,5137,2026-05-08 11:33:18,9,110,FAILED,40.36,EXP
908916,7002661,5103,2026-05-08 10:56:27,1,115,DELIVERED,7.43,ECO
908703,7002589,5135,2026-05-08 21:44:04,9,113,DEPART,6.57,ECO
909324,7002779,5004,2026-05-08 16:41:48,2,122,DEPART,22.2,ECO
908587,7002560,5047,2026-05-08 10:29:13,9,105,DELIVERED,7.62,EXP
908799,7002619,5132,2026-05-08 20:54:14,1,139,out_for_delivery,6.41,ECO
908664,7002579,5073,2026-05-08 08:57:04,9,131,PICKUP,41.76,STD
909460,7002818,5144,2026-05-08 13:25:06,2,127,PICKUP,39.34,ECO
909342,7002784,5183,2026-05-08 19:34:40,7,137,PICKUP,41.75,SDD
909204,7002752,5030,2026-05-08 18:39:01,4,127,FAILED,9.36,STD
908900,7002657,5024,2026-05-08 16:43:25,3,125,DELIVERED,39.71,SDD
908653,7002575,5077,2026-05-08 18:54:41,2,107,DELIVERED,7.95,ECO
909122,7002725,5143,2026-05-08 07:12:39,6,133,ARRIVE,26.32,EXP
909520,7002831,5172,2026-05-08 11:01:55,3,109,DEPART,0.85,EXP
908505,7002537,5091,2026-05-08 13:37:52,9,102,FAILED,6.15,SDD
908683,7002585,5077,2026-05-08 08:59:32,4,134,PICKUP,31.16,STD
908611,7002564,5009,2026-05-08 06:27:46,7,122,DELIVERED,36.68,ECO
908881,7002649,5063,2026-05-08 07:01:46,10,138,DELIVERED,12.83,STD
908941,7002665,5107,2026-05-08 15:52:30,7,117,DEPART,16.1,SDD
909660,7002872,5164,2026-05-08 18:21:24,10,102,DELIVERED,2.81,EXP
909115,7002725,5119,2026-05-08 13:47:14,4,132,ARRIVE,34.65,SDD
909567,7002843,5155,2026-05-08 14:59:33,6,127,FAILED,39.35,EXP
909249,7002760,5136,2026-05-08 08:56:57,1,132,DELIVERED,18.86,EXP
909054,7002705,5032,2026-05-08 09:28:09,7,107,FAILED,2.06,STD
908690,7002586,5039,2026-05-08 13:35:06,7,128,ARRIVE,42.54,STD
909308,7002773,5194,2026-05-08 14:27:54,1,113,ARRIVE,43.07,SDD
909354,7002786,5056,2026-05-08 14:44:41,7,111,DELIVERED,6.82,STD
909175,7002741,5167,2026-05-08 13:07:47,9,109,OUT_FOR_DELIVERY,39.84,EXP
908670,7002580,5003,2026-05-08 08:18:55,2,110,OUT_FOR_DELIVERY,0.82,EXP
908780,7002615,5087,2026-05-08 18:34:44,3,126,OUT_FOR_DELIVERY,10.71,SDD
909553,7002840,5102,2026-05-08 18:16:15,4,122,DELIVERED,15.57,ECO
909266,7002764,5093,2026-05-08 19:47:41,8,110,PICKUP,10.93,EXP
909035,7002698,5199,2026-05-08 21:33:43,9,113,DELIVERED,17.07,SDD
909479,7002824,5115,2026-05-08 15:43:10,10,111,OUT_FOR_DELIVERY,26.61,EXP
908955,7002669,5077,2026-05-08 21:24:15,10,127,FAILED,"43,37",STD
909277,7002765,5071,2026-05-08 07:46:11,5,140,ARRIVE,40.8,SDD
908507,7002537,5118,2026-05-08 21:37:20,9,124,ARRIVE,5.25,SDD
908508,7002538,5090,2026-05-08 09:37:11,1,104,DELIVERED,27.93,EXP
908876,7002647,5085,2026-05-08 20:04:33,7,131,FAILED,8.06,SDD
908991,7002681,5096,2026-05-08 18:35:33,10,105,OUT_FOR_DELIVERY,6.88,SDD
909068,7002711,5075,2026-05-08 21:42:29,7,122,OUT_FOR_DELIVERY,27.52,ECO
909328,7002779,5169,2026-05-08 12:05:23,5,103,DELIVERED,16.98,ECO
908671,7002580,5163,2026-05-08 10:20:36,3,104,ARRIVE,0.67,EXP
909530,7002834,5161,2026-05-08 11:13:35,4,107,OUT_FOR_DELIVERY,28.8,EXP
909019,7002691,5168,2026-05-08 18:54:13,7,138,FAILED,7.36,ECO
908640,7002571,5144,2026-05-08 09:18:32,1,138,ARRIVE,17.83,EXP
908673,7002580,5083,2026-05-08 06:26:27,10,125,PICKUP,20.18,EXP
909474,7002822,5176,2026-05-08 13:02:09,8,103,FAILED,43.99,EXP
908535,7002543,5200,2026-05-08 20:29:49,4,139,ARRIVE,46.44,STD
909338,7002782,5178,2026-05-08 20:17:46,9,125,OUT_FOR_DELIVERY,33.98,SDD
908566,7002555,5065,2026-05-08 11:59:43,5,125,PICKUP,5.09,ECO
908603,7002562,5009,2026-05-08 07:53:25,3,108,FAILED,1.34,EXP
908563,7002555,5101,2026-05-08 09:53:42,10,125,DEPART,33.63,STD
908917,7002661,5077,2026-05-08 06:58:10,8,116,FAILED,41.92,EXP
908849,7002637,5181,2026-05-08 18:06:30,7,137,FAILED,9.74,STD
908854,7002639,5175,2026-05-08 12:24:23,2,137,PICKUP,9.86,EXP
909568,7002844,5096,2026-05-08 13:10:15,4,139,DEPART,9.89,STD
909664,7002873,5166,2026-05-08 06:47:30,6,118,PICKUP,36.29,STD
909682,7002880,5195,2026-05-08 16:13:34,10,101,ARRIVE,28.6,STD
908956,7002669,5142,2026-05-08 11:50:18,9,112,ARRIVE,2.76,EXP
909422,7002805,5123,2026-05-08 10:59:49,10,128,FAILED,9.1,SDD
909121,7002725,5157,2026-05-08 17:26:24,1,104,FAILED,47.33,SDD
909289,7002769,5126,2026-05-08 14:35:53,2,127,ARRIVE,43.38,EXP
908625,7002565,5074,2026-05-08 08:17:15,7,128,FAILED,39.18,ECO
908569,7002556,5038,2026-05-08 17:19:22,9,,ARRIVE,47.66,SDD
909522,7002831,5084,2026-05-08 18:30:28,10,119,PICKUP,13.69,EXP
909104,7002723,5184,2026-05-08 15:11:54,1,120,OUT_FOR_DELIVERY,47.05,ECO
908496,7002535,5192,2026-05-08 15:18:43,9,110,FAILED,22.84,SDD
909159,7002736,5021,2026-05-08 15:42:55,8,106,ARRIVE,41.83,STD
908672,7002580,5095,2026-05-08 06:47:30,7,138,FAILED,6.97,EXP
909184,7002745,5196,2026-05-08 10:31:15,1,108,DELIVERED,42.38,ECO
908586,7002560,5169,2026-05-08 09:33:16,1,139,PICKUP,"26,93",EXP
908624,7002565,5049,2026-05-08 19:07:55,5,116,ARRIVE,33.04,SDD
909191,7002749,5007,2026-05-08 11:01:31,3,123,OUT_FOR_DELIVERY,44.78,STD
908962,7002672,5058,2026-05-08 21:42:01,6,111,FAILED,,EXP
908966,7002675,5152,2026-05-08 17:27:16,7,116,OUT_FOR_DELIVERY,33.33,SDD
908989,7002680,5019,2026-05-08 13:21:41,7,140,ARRIVE,43.42,STD
909315,7002775,5146,2026-05-08 14:36:24,4,103,DELIVERED,26.33,STD
908560,7002555,5152,2026-05-08 21:27:14,9,112,PICKUP,13.57,EXP
909179,7002743,5046,2026-05-08 08:55:47,3,102,PICKUP,17.23,SDD
909317,7002775,5060,2026-05-08 18:46:23,7,132,ARRIVE,18.47,STD
909144,7002730,5114,2026-05-08 17:22:48,3,107,DELIVERED,41.16,EXP
909169,7002738,5018,2026-05-08 06:46:50,10,133,ARRIVE,19.12,EXP
908820,7002628,5125,2026-05-08 19:10:27,4,117,OUT_FOR_DELIVERY,45.51,STD
909304,7002772,5012,2026-05-08 11:34:45,1,122,OUT_FOR_DELIVERY,12.18,STD
908769,7002611,5069,2026-05-08 18:38:55,4,126,PICKUP,24.15,EXP
909339,7002783,5105,2026-05-08 19:57:49,4,133,DEPART,47.23,SDD
909472,7002822,5051,2026-05-08 16:20:24,99,131,ARRIVE,10.53,EXP
909041,7002700,5030,2026-05-08 06:28:14,7,122,PICKUP,687.56,EXP
908825,7002630,5051,08/05/2026 10:45,8,107,DELIVERED,14.48,ECO
908746,7002604,5195,2026-05-08 13:16:16,4,108,OUT_FOR_DELIVERY,730.86,ECO
909284,7002768,5168,2026-05-08 20:53:02,99,118,PICKUP,43.96,ECO
908616,7002564,5172,2026-05-08 19:03:45,3,127,DEPART,16.64,ECO
909229,7002757,5142,2026-05-08 14:11:56,10,111,DEPART,32.49,ECO
909057,7002706,5191,2026-05-08 16:11:26,6,102,FAILED,34.31,ECO
908499,7002535,5193,2026-05-08 20:03:32,6,117,DELIVERED,21.6,SDD
908630,7002566,5148,2026-05-08 19:13:03,5,129,DELIVERED,9.66,SDD
908995,7002684,5018,2026-05-08 17:41:19,9,124,FAILED,12.91,EXP
909663,7002873,5142,2026-05-08 16:13:26,3,138,failed,43.45,STD
909476,7002822,5127,2026-05-08 08:09:03,3,119,PICKUP,"0,76",EXP
908522,7002541,5095,2026-05-08 17:49:29,2,135,PICKUP,14.89,EXP
909341,7002784,5069,2026-05-08 11:40:35,5,130,DELIVERED,40.12,EXP
909140,7002730,5074,2026-05-08 19:00:30,3,115,DEPART,11.84,STD
909292,7002769,5144,2026-05-08 12:56:54,2,106,OUT_FOR_DELIVERY,23.86,SDD
909146,7002732,5107,2026-05-08 17:43:04,8,123,DEPART,1.2,ECO
908601,7002562,5181,2026-05-08 09:36:48,5,112,FAILED,8.75,SDD
908722,7002596,5008,2026-05-08 09:22:00,4,125,OUT_FOR_DELIVERY,2.11,SDD
909196,7002750,5197,2026-05-08 21:26:17,3,104,PICKUP,0.57,EXP
908618,7002565,5049,2026-05-08 21:46:14,6,119,FAILED,28.46,STD
909010,7002688,5146,2026-05-08 16:11:07,9,103,FAILED,36.34,EXP
909303,7002771,5188,2026-05-08 12:41:58,9,105,PICKUP,35.32,SDD
908937,7002665,5184,2026-05-08 06:44:03,8,134,OUT_FOR_DELIVERY,25.69,SDD
909034,7002697,5063,2026-05-08 08:51:00,9,138,PICKUP,10.32,STD
909298,7002770,5008,2026-05-08 20:56:09,5,115,FAILED,10.97,ECO
909026,7002693,5063,2026-05-08 07:00:52,6,137,FAILED,11.91,STD
909243,7002759,5066,2026-05-08 08:42:43,8,117,FAILED,3.87,SDD
909098,7002720,5192,2026-05-08 12:30:31,10,129,FAILED,35.65,SDD
909216,7002755,5020,2026-05-08 18:58:24,7,125,FAILED,,EXP
909001,7002685,5077,2026-05-08 16:50:37,6,134,DELIVERED,20.9,STD
909061,7002709,5092,2026-05-08 20:53:22,5,119,DELIVERED,17.61,STD
909285,7002768,5017,2026-05-08 14:59:17,8,127,DEPART,10.08,EXP
909050,7002704,5148,2026-05-08 06:12:34,2,137,DEPART,42.94,SDD
908743,7002602,5138,2026-05-08 11:29:45,5,122,ARRIVE,15.08,EXP
909421,7002805,5068,2026-05-08 13:58:19,2,115,DELIVERED,6.94,ECO
908702,7002589,5175,2026-05-08 17:08:54,6,122,DEPART,13.79,EXP
909375,7002790,5047,2026-05-08 10:09:43,9,105,DEPART,6.09,ECO
908872,7002646,5096,2026-05-08 18:56:09,6,118,FAILED,21.19,ECO
909450,7002811,5044,2026-05-08 07:09:11,3,103,OUT_FOR_DELIVERY,33.44,EXP
908762,7002609,5026,2026-05-08 09:00:46,8,127,delivered,47.64,STD
908694,7002589,5066,2026-05-08 09:51:23,7,122,ARRIVE,20.51,ECO
909497,7002826,5130,2026-05-08 12:18:42,1,133,OUT_FOR_DELIVERY,6.61,EXP
908727,7002597,5019,2026-05-08 09:28:43,4,134,PICKUP,37.57,EXP
909217,7002755,5021,2026-05-08 18:02:48,1,123,DELIVERED,38.6,SDD
909163,7002736,5013,2026-05-08 06:44:03,8,107,DELIVERED,2.01,STD
909024,7002692,5112,2026-05-08 12:10:45,4,115,PICKUP,29.98,SDD
909416,7002804,5043,2026-05-08 12:21:36,1,114,DELIVERED,7.72,STD
909604,7002853,5127,2026-05-08 16:18:57,3,126,FAILED,40.96,ECO
909661,7002872,5009,2026-05-08 13:22:50,6,111,OUT_FOR_DELIVERY,14.86,EXP
909582,7002849,5031,2026-05-08 11:11:48,1,129,PICKUP,10.94,STD
909014,7002688,5095,2026-05-08 16:16:08,1,115,OUT_FOR_DELIVERY,43.04,SDD
909622,7002861,5180,2026-05-08 13:07:48,9,136,FAILED,46.87,EXP
909067,7002711,5166,2026-05-08 13:53:11,7,118,DELIVERED,43.35,ECO
908721,7002596,5132,2026-05-08 08:49:24,8,105,FAILED,25.79,SDD
908770,7002612,5124,2026-05-08 20:44:59,3,108,ARRIVE,31.85,SDD
909311,7002774,5047,2026-05-08 13:19:31,4,122,DEPART,43.2,SDD
908628,7002566,5144,2026-05-08 15:20:36,3,116,DELIVERED,1.13,EXP
909226,7002756,5186,2026-05-08 15:41:06,4,109,OUT_FOR_DELIVERY,22.12,EXP
908773,7002614,5187,2026-05-08 09:01:14,9,112,PICKUP,37.1,STD
908557,7002554,5025,2026-05-08 18:13:39,8,135,DELIVERED,5.71,SDD
909078,7002714,5030,2026-05-08 07:37:56,1,111,DEPART,25.9,EXP
908905,7002658,5048,2026-05-08 06:43:27,10,123,PICKUP,34.41,EXP
909052,7002705,5184,2026-05-08 17:13:34,3,136,ARRIVE,18.24,ECO
909194,7002749,5010,2026-05-08 06:24:15,8,102,ARRIVE,4.69,ECO
908945,7002667,5185,2026-05-08 15:55:35,10,108,OUT_FOR_DELIVERY,,SDD
909358,7002787,5008,2026-05-08 17:42:59,7,139,ARRIVE,"15,47",ECO
908593,7002561,5149,2026-05-08 10:37:53,6,121,DEPART,23.19,EXP
908936,7002664,5161,2026-05-08 15:25:23,7,110,FAILED,40.85,ECO
909257,7002762,5168,2026-05-08 21:17:53,6,109,DEPART,34.71,ECO
908740,7002600,5039,2026-05-08 14:25:03,1,129,DELIVERED,5.42,EXP
908870,7002645,5034,08/05/2026 17:27,9,104,ARRIVE,39.26,EXP
909029,7002695,5059,2026-05-08 09:59:45,1,110,DEPART,14.65,SDD
908749,7002605,5102,2026-05-08 16:04:23,2,133,PICKUP,23.75,SDD
908946,7002668,5111,2026-05-08 13:05:37,5,116,DEPART,5.95,EXP
908861,7002642,5074,2026-05-08 17:51:01,1,106,OUT_FOR_DELIVERY,41.66,STD
909190,7002748,5185,2026-05-08 11:37:51,9,117,OUT_FOR_DELIVERY,6.36,STD
909389,7002795,5052,2026-05-08 10:22:21,9,119,DELIVERED,45.47,STD
909433,7002807,5182,2026-05-08 12:37:05,1,131,DELIVERED,47.03,ECO
909665,7002874,5040,2026-05-08 07:34:30,5,117,DELIVERED,29.98,EXP
908901,7002657,5003,2026-05-08 19:37:41,1,117,OUT_FOR_DELIVERY,32.41,SDD
909386,7002794,5008,2026-05-08 11:05:01,1,115,ARRIVE,18.87,SDD
909647,7002869,5173,2026-05-08 14:37:48,8,136,PICKUP,1.82,STD
909543,7002837,5088,2026-05-08 16:10:21,3,140,DELIVERED,22.05,SDD
909373,7002790,5039,2026-05-08 08:37:02,1,114,ARRIVE,25.44,SDD
909170,7002738,5107,2026-05-08 21:25:39,8,123,ARRIVE,44.33,EXP
909673,7002877,5195,2026-05-08 16:52:26,9,128,FAILED,19.08,SDD
908807,7002623,5110,2026-05-08 13:03:27,2,120,DEPART,21.41,STD
909152,7002734,5108,2026-05-08 18:18:29,8,106,PICKUP,25.07,SDD
909610,7002858,5012,2026-05-08 10:00:59,9,137,DEPART,2.84,STD
908642,7002571,5192,2026-05-08 18:03:40,8,131,PICKUP,32.4,ECO
909271,7002765,5038,2026-05-08 17:34:09,3,131,FAILED,45.63,SDD
909569,7002844,5197,2026-05-08 21:44:45,2,117,PICKUP,42.55,EXP
909592,7002851,5193,2026-05-08 09:03:19,5,124,PICKUP,38.38,SDD
909235,7002758,5006,2026-05-08 06:52:14,8,119,OUT_FOR_DELIVERY,23.09,ECO
909130,7002726,5100,2026-05-08 16:48:50,3,105,DELIVERED,2.13,SDD
909587,7002850,5110,2026-05-08 14:48:09,9,111,DEPART,27.73,EXP
908551,7002552,5115,2026-05-08 21:27:38,4,109,DEPART,40.11,ECO
909658,7002872,5195,2026-05-08 11:19:51,9,140,FAILED,31.92,EXP
909510,7002827,5181,08/05/2026 16:33,3,102,OUT_FOR_DELIVERY,16.61,STD
909578,7002848,5189,2026-05-08 13:45:33,7,119,DELIVERED,40.29,STD
908954,7002669,5093,2026-05-08 15:15:52,2,132,OUT_FOR_DELIVERY,42.79,ECO
909141,7002730,5012,2026-05-08 10:15:16,1,115,PICKUP,24.23,SDD
909515,7002829,5164,2026-05-08 09:07:51,9,117,ARRIVE,2.78,ECO
908534,7002543,5066,2026-05-08 12:46:54,2,140,FAILED,45.93,SDD
908868,7002645,5088,2026-05-08 06:40:02,10,107,PICKUP,33.21,EXP
909559,7002841,5168,2026-05-08 14:14:32,4,129,DELIVERED,35.51,EXP
908620,7002565,5135,2026-05-08 10:37:41,2,115,PICKUP,26.82,ECO
908869,7002645,5049,2026-05-08 15:18:19,1,133,FAILED,35.34,EXP
909454,7002813,5164,2026-05-08 19:17:57,10,139,DEPART,40.92,SDD
909377,7002792,5184,2026-05-08 16:09:55,6,101,OUT_FOR_DELIVERY,10.92,STD
908958,7002670,5111,2026-05-08 21:18:26,7,138,OUT_FOR_DELIVERY,22.4,STD
908685,7002586,5004,2026-05-08 15:00:02,10,105,PICKUP,6.98,EXP
909254,7002762,5188,2026-05-08 06:57:53,9,134,ARRIVE,27.13,SDD
908562,7002555,5038,2026-05-08 12:35:59,1,119,DELIVERED,34.82,SDD
909319,7002775,5150,2026-05-08 11:13:33,9,109,ARRIVE,46.49,ECO
909561,7002841,5138,2026-05-08 17:19:43,6,138,DELIVERED,18.5,SDD
908783,7002615,5083,2026-05-08 12:19:13,9,105,OUT_FOR_DELIVERY,19.17,ECO
909153,7002734,5184,2026-05-08 08:12:42,6,133,ARRIVE,42.72,EXP
909279,7002766,5051,2026-05-08 09:18:44,2,132,DELIVERED,30.1,EXP
908606,7002562,5035,2026-05-08 19:26:59,5,103,DEPART,45.46,SDD
909410,7002801,5040,2026-05-08 21:11:49,10,117,OUT_FOR_DELIVERY,26.85,SDD
908904,7002657,5035,2026-05-08 07:54:53,3,121,PICKUP,31.89,SDD
909461,7002819,5149,2026-05-08 07:55:11,8,128,PICKUP,46.94,EXP
